id,name,full_name,private,owner_login,owner_type,html_url,description,fork,created_at,updated_at,pushed_at,homepage,size,stargazers_count,watchers_count,language,forks_count,open_issues_count,default_branch,topics,visibility,license
132464395,JavaGuide,Snailclimb/JavaGuide,False,Snailclimb,User,https://github.com/Snailclimb/JavaGuide,「Java学习+面试指南」一份涵盖大部分 Java 程序员所需要掌握的核心知识。准备 Java 面试，首选 JavaGuide！,False,2018-05-07T13:27:00Z,2025-10-29T15:20:13Z,2025-10-29T09:03:18Z,https://javaguide.cn,177301,152337,152337,Java,46025,73,main,"algorithms,interview,java,jvm,mysql,redis,spring,system,system-design,zookeeper",public,apache-2.0
561730219,hello-algo,krahets/hello-algo,False,krahets,User,https://github.com/krahets/hello-algo,"《Hello 算法》：动画图解、一键运行的数据结构与算法教程。支持 Python, Java, C++, C, C#, JS, Go, Swift, Rust, Ruby, Kotlin, TS, Dart 代码。简体版和繁体版同步更新，English version in translation",False,2022-11-04T11:08:34Z,2025-10-29T15:13:42Z,2025-10-16T21:33:36Z,https://www.hello-algo.com,370903,118121,118121,Java,14506,22,main,"algo,algorithm,algorithms,book,data-structure,data-structures,data-structures-and-algorithms,dsa,education,leetcode,programming",public,other
206462776,GitHub-Chinese-Top-Charts,GrowingGit/GitHub-Chinese-Top-Charts,False,GrowingGit,User,https://github.com/GrowingGit/GitHub-Chinese-Top-Charts,:cn: GitHub中文排行榜，各语言分设「软件 | 资料」榜单，精准定位中文好项目。各取所需，高效学习。,False,2019-09-05T03:01:56Z,2025-10-29T15:16:49Z,2024-10-12T06:51:36Z,,123199,103380,103380,Java,13364,187,master,,public,other
22790488,java-design-patterns,iluwatar/java-design-patterns,False,iluwatar,User,https://github.com/iluwatar/java-design-patterns,Design patterns implemented in Java,False,2014-08-09T16:45:18Z,2025-10-29T15:18:21Z,2025-10-21T21:30:34Z,https://java-design-patterns.com,46754,93235,93235,Java,27312,198,master,"awesome-list,design-patterns,hacktoberfest,java,principles,snippets,snippets-collection,snippets-library",public,other
127988011,mall,macrozheng/mall,False,macrozheng,User,https://github.com/macrozheng/mall,mall项目是一套电商系统，包括前台商城系统及后台管理系统，基于Spring Boot+MyBatis实现，采用Docker容器化部署。 前台商城系统包含首页门户、商品推荐、商品搜索、商品展示、购物车、订单流程、会员中心、客户服务、帮助中心等模块。 后台管理系统包含商品管理、订单管理、会员管理、促销管理、运营管理、内容管理、统计报表、财务管理、权限管理、设置等模块。,False,2018-04-04T01:11:44Z,2025-10-29T14:38:55Z,2025-10-17T06:27:15Z,https://www.macrozheng.com/admin/,58711,81977,81977,Java,29524,12,master,"docker,elasticsearch,elk,java,mongodb,mybatis,mysql,rabbitmq,redis,spring,spring-boot,spring-cloud,spring-security,springboot,springcloud,swagger-ui",public,apache-2.0
6296790,spring-boot,spring-projects/spring-boot,False,spring-projects,Organization,https://github.com/spring-projects/spring-boot,"Spring Boot helps you to create Spring-powered, production-grade applications and services with absolute minimum fuss.",False,2012-10-19T15:02:57Z,2025-10-29T15:22:53Z,2025-10-29T14:31:29Z,https://spring.io/projects/spring-boot,207914,78813,78813,Java,41603,586,main,"framework,java,spring,spring-boot",public,apache-2.0
151834062,advanced-java,doocs/advanced-java,False,doocs,Organization,https://github.com/doocs/advanced-java,😮 Core Interview Questions & Answers For Experienced Java(Backend) Developers | 互联网 Java 工程师进阶知识完全扫盲：涵盖高并发、分布式、高可用、微服务、海量数据处理等领域知识,False,2018-10-06T11:38:30Z,2025-10-29T09:27:47Z,2025-10-21T23:38:43Z,https://java.doocs.org,26609,78435,78435,Java,19283,0,main,"advanced-java,distributed-search-engine,distributed-systems,doocs,dubbo,elasticsearch,eureka,feign,high-availability,high-concurrency,hystrix,java,message-queue,microservices-architecture,redis,ribbon,rpc,spring-cloud,springcloud-config,zookeeper",public,cc-by-sa-4.0
160640094,LeetCodeAnimation,MisterBooo/LeetCodeAnimation,False,MisterBooo,User,https://github.com/MisterBooo/LeetCodeAnimation,Demonstrate all the questions on LeetCode in the form of animation.（用动画的形式呈现解LeetCode题目的思路）,False,2018-12-06T08:01:22Z,2025-10-29T13:02:43Z,2023-08-14T12:14:01Z,,509807,76499,76499,Java,14018,22,master,"animation,leetcode,leetcode-c,leetcode-java,leetcode-solutions",public,
507775,elasticsearch,elastic/elasticsearch,False,elastic,Organization,https://github.com/elastic/elasticsearch,"Free and Open Source, Distributed, RESTful Search Engine",False,2010-02-08T13:20:56Z,2025-10-29T15:09:34Z,2025-10-29T14:54:28Z,https://www.elastic.co/products/elasticsearch,1497988,75298,75298,Java,25586,5466,main,"elasticsearch,java,search-engine",public,other
594155488,Stirling-PDF,Stirling-Tools/Stirling-PDF,False,Stirling-Tools,Organization,https://github.com/Stirling-Tools/Stirling-PDF,#1 Locally hosted web application that allows you to perform various operations on PDF files,False,2023-01-27T18:22:42Z,2025-10-29T15:16:52Z,2025-10-29T14:20:56Z,https://stirlingpdf.com,113640,69302,69302,Java,5855,436,main,"docker,hacktoberfest,java,pdf,pdf-converter,pdf-editor,pdf-manipulation,pdf-merger,pdf-ocr,pdf-tools,pdf-web-apps,pdfmerger",public,other
81975372,interviews,kdn251/interviews,False,kdn251,User,https://github.com/kdn251/interviews,Everything you need to know to get the job.,False,2017-02-14T18:19:25Z,2025-10-29T12:10:37Z,2025-05-12T12:56:04Z,https://www.youtube.com/channel/UCKvwPt6BifPP54yzH99ff1g?view_as=subscriber,24462,64552,64552,Java,12933,116,master,"algorithm,algorithm-challenges,algorithm-competitions,algorithms,coding-challenge,coding-challenges,coding-interview,coding-interviews,interview,interview-practice,interview-prep,interview-preparation,interview-questions,interviews,java,leetcode,leetcode-java,leetcode-questions,leetcode-solutions,technical-coding-interview",public,mit
63477660,Java,TheAlgorithms/Java,False,TheAlgorithms,Organization,https://github.com/TheAlgorithms/Java,All Algorithms implemented in Java,False,2016-07-16T10:21:02Z,2025-10-29T13:53:53Z,2025-10-29T09:08:20Z,,6863,64088,64088,Java,20703,192,master,"algorithm,algorithm-challenges,algorithms,algorithms-datastructures,data-structures,hacktoberfest,java,search,sort,sorting-algorithms",public,mit
173228436,ghidra,NationalSecurityAgency/ghidra,False,NationalSecurityAgency,Organization,https://github.com/NationalSecurityAgency/ghidra,Ghidra is a software reverse engineering (SRE) framework,False,2019-03-01T03:27:48Z,2025-10-29T15:20:55Z,2025-10-29T12:40:10Z,https://www.nsa.gov/ghidra,392664,61655,61655,Java,6858,1768,master,"disassembler,reverse-engineering,software-analysis",public,apache-2.0
1148753,spring-framework,spring-projects/spring-framework,False,spring-projects,Organization,https://github.com/spring-projects/spring-framework,Spring Framework,False,2010-12-08T04:04:45Z,2025-10-29T12:49:00Z,2025-10-29T09:50:48Z,https://spring.io/projects/spring-framework,235555,59068,59068,Java,38811,327,main,"framework,spring,spring-framework",public,apache-2.0
20300177,guava,google/guava,False,google,Organization,https://github.com/google/guava,Google core libraries for Java,False,2014-05-29T16:23:17Z,2025-10-29T14:59:47Z,2025-10-28T21:00:21Z,,572822,51220,51220,Java,11078,712,master,"guava,java",public,apache-2.0
7508411,RxJava,ReactiveX/RxJava,False,ReactiveX,Organization,https://github.com/ReactiveX/RxJava,RxJava – Reactive Extensions for the JVM – a library for composing asynchronous and event-based programs using observable sequences for the Java VM.,False,2013-01-08T20:11:48Z,2025-10-29T01:36:21Z,2025-10-27T08:57:10Z,,146127,48420,48420,Java,7612,14,3.x,"flow,java,reactive-streams,rxjava",public,apache-2.0
44804216,termux-app,termux/termux-app,False,termux,Organization,https://github.com/termux/termux-app,Termux - a terminal emulator application for Android OS extendible by variety of packages.,False,2015-10-23T09:42:46Z,2025-10-29T15:14:40Z,2025-10-29T14:29:14Z,https://f-droid.org/en/packages/com.termux,4977,46363,46363,Java,5369,469,master,"android,hacktoberfest,linux,terminal,termux",public,other
44662669,dbeaver,dbeaver/dbeaver,False,dbeaver,Organization,https://github.com/dbeaver/dbeaver,Free universal database tool and SQL client,False,2015-10-21T08:26:28Z,2025-10-29T12:52:05Z,2025-10-29T13:41:54Z,https://dbeaver.io,203204,45981,45981,Java,3882,3154,devel,"ai,copilot,database,db2,dbeaver,erd,gui,java,jdbc,mysql,nosql,openai,oracle,postgresql,redshift,sql,sqlite,sqlserver",public,apache-2.0
8859474,jadx,skylot/jadx,False,skylot,User,https://github.com/skylot/jadx,Dex to Java decompiler,False,2013-03-18T17:08:21Z,2025-10-29T15:20:40Z,2025-10-27T18:23:55Z,,24575,45947,45947,Java,5312,409,master,"android,decompiler,dex,java",public,apache-2.0
159152904,JeecgBoot,jeecgboot/JeecgBoot,False,jeecgboot,Organization,https://github.com/jeecgboot/JeecgBoot,🔥AI低代码平台，助力企业快速实现低代码开发和构建AI应用！前后端分离架构 SpringBoot3，SpringCloud、MybatisPlus，Ant Design&Vue3、TS+vite！强大代码生成器实现前后端一键生成，无需手写代码! 引领AI低代码开发模式：AI生成→在线编码→代码生成→手工合并，解决Java项目80%重复工作，提升效率，节省成本，兼顾灵活性~,False,2018-11-26T10:40:00Z,2025-10-29T14:18:45Z,2025-10-28T15:01:39Z,https://jeecgboot.github.io/JeecgBoot/,82549,44166,44166,Java,15617,50,springboot3,"activiti,agent,aiflow,ant-design-vue,antd,codegenerator,deepseek,flowable,java,langchain4j,llm,low-code,mybatis-plus,sa-token,spring-ai,spring-security,springboot,springboot3,springcloud,vue3",public,apache-2.0
4710920,dubbo,apache/dubbo,False,apache,Organization,https://github.com/apache/dubbo,The java implementation of Apache Dubbo. An RPC and microservice framework.,False,2012-06-19T07:56:02Z,2025-10-29T11:02:08Z,2025-10-27T12:19:50Z,https://dubbo.apache.org/,60672,41539,41539,Java,26547,910,3.3,"distributed-systems,dubbo,framework,grpc,http,java,microservices,restful,rpc,service-mesh,web",public,apache-2.0
19148949,MPAndroidChart,PhilJay/MPAndroidChart,False,PhilJay,User,https://github.com/PhilJay/MPAndroidChart,"A powerful 🚀 Android chart view / graph view library, supporting line- bar- pie- radar- bubble- and candlestick charts as well as scaling, panning and animations.",False,2014-04-25T14:29:47Z,2025-10-29T10:48:28Z,2025-06-05T07:06:39Z,,21593,38137,38137,Java,9059,2192,master,"android,chart,graph,java,mpandroidchart",public,other
9754983,tutorials,eugenp/tutorials,False,eugenp,User,https://github.com/eugenp/tutorials,Getting Started with Spring Boot 3: ,False,2013-04-29T18:26:36Z,2025-10-29T09:08:53Z,2025-10-28T20:49:35Z,https://bit.ly/github-ls,115545,37285,37285,Java,54053,36,master,,public,mit
126178683,halo,halo-dev/halo,False,halo-dev,Organization,https://github.com/halo-dev/halo,强大易用的开源建站工具。,False,2018-03-21T12:56:52Z,2025-10-29T15:09:02Z,2025-10-29T09:23:28Z,https://www.halo.run,79697,37177,37177,Java,10118,299,main,"blog,blog-engine,cms,content-management-system,halo,halocms,website-builder",public,gpl-3.0
146633589,arthas,alibaba/arthas,False,alibaba,Organization,https://github.com/alibaba/arthas,Alibaba Java Diagnostic Tool Arthas/Alibaba Java诊断利器Arthas,False,2018-08-29T17:15:57Z,2025-10-29T07:12:49Z,2025-10-23T09:47:50Z,https://arthas.aliyun.com/,60980,36807,36807,Java,7603,454,master,"agent,alibaba,arthas,classloader,diagnosis,java,jvm,trace,trouble-shooting",public,apache-2.0
267775629,hello-algorithm,geekxh/hello-algorithm,False,geekxh,User,https://github.com/geekxh/hello-algorithm,🌍 针对小白的算法训练 | 包括四部分：①.大厂面经 ②.力扣图解  ③.千本开源电子书 ④.百张技术思维导图（项目花了上百小时，希望可以点 star 支持，🌹感谢~）推荐免费ChatGPT使用网站,False,2020-05-29T05:47:09Z,2025-10-29T09:32:18Z,2023-06-13T04:13:17Z,https://www.lintcode.com/chat-gpt?utm_source=tf-github-xhGPT,365053,35846,35846,Java,6462,11,master,"algorithms,dynamic-programming,interview-questions,leetcode,leetcode-solutions",public,
70198875,lottie-android,airbnb/lottie-android,False,airbnb,Organization,https://github.com/airbnb/lottie-android,"Render After Effects animations natively on Android and iOS, Web, and React Native",False,2016-10-06T22:42:42Z,2025-10-28T22:42:03Z,2025-10-27T22:45:21Z,http://airbnb.io/lottie/,137390,35509,35509,Java,5444,39,master,"after-effects,airbnb,android,animation,lottie",public,apache-2.0
41889031,NewPipe,TeamNewPipe/NewPipe,False,TeamNewPipe,Organization,https://github.com/TeamNewPipe/NewPipe,A libre lightweight streaming front-end for Android.,False,2015-09-03T23:39:26Z,2025-10-29T15:10:45Z,2025-10-28T07:53:10Z,https://newpipe.net,82009,35470,35470,Java,3295,1282,dev,"4k,android,bandcamp,download-videos,newpipe,peertube,soundcloud,translation,video,watch,youtube-video",public,gpl-3.0
149001365,leetcode,doocs/leetcode,False,doocs,Organization,https://github.com/doocs/leetcode,🔥LeetCode solutions in any programming language | 多种编程语言实现 LeetCode、《剑指 Offer（第 2 版）》、《程序员面试金典（第 6 版）》题解,False,2018-09-16T14:03:03Z,2025-10-29T10:34:15Z,2025-10-29T00:46:12Z,https://leetcode.doocs.org,699220,35109,35109,Java,9148,3,main,"algorithms,cpp,csharp,golang,java,javascript,leetcode,python3",public,cc-by-sa-4.0
11267509,glide,bumptech/glide,False,bumptech,Organization,https://github.com/bumptech/glide,An image loading and caching library for Android focused on smooth scrolling,False,2013-07-08T22:52:33Z,2025-10-29T06:02:29Z,2025-10-29T03:19:10Z,https://bumptech.github.io/glide/,97811,34976,34976,Java,6180,615,master,"android,disk-cache,gif,glide,imageloader",public,other
1064563,netty,netty/netty,False,netty,Organization,https://github.com/netty/netty,Netty project - an event-driven asynchronous network application framework,False,2010-11-09T09:22:21Z,2025-10-29T09:33:12Z,2025-10-29T15:05:03Z,http://netty.io,102395,34548,34548,Java,16211,665,4.2,,public,apache-2.0
110211147,spring-boot-demo,xkcoding/spring-boot-demo,False,xkcoding,User,https://github.com/xkcoding/spring-boot-demo,🚀一个用来深入学习并实战 Spring Boot 的项目。,False,2017-11-10T06:27:29Z,2025-10-29T08:22:43Z,2024-07-24T02:02:52Z,https://parg.co/UZM,14194,33965,33965,Java,10998,142,master,"demo,in-action,java,spring,spring-boot,spring-boot-2,spring-boot-demo,web,xkcoding",public,mit
332357698,ruoyi-vue-pro,YunaiV/ruoyi-vue-pro,False,YunaiV,User,https://github.com/YunaiV/ruoyi-vue-pro,🔥 官方推荐 🔥 RuoYi-Vue 全新 Pro 版本，优化重构所有功能。基于 Spring Boot + MyBatis Plus + Vue & Element 实现的后台管理系统 + 微信小程序，支持 RBAC 动态权限、数据权限、SaaS 多租户、Flowable 工作流、三方登录、支付、短信、商城、CRM、ERP、AI 大模型等功能。你的 ⭐️ Star ⭐️，是作者生发的动力！,False,2021-01-24T03:18:25Z,2025-10-29T14:34:28Z,2025-10-12T07:41:03Z,https://doc.iocoder.cn/,184106,33787,33787,Java,7292,15,master,"flowable,mybatis-plus,mysql,redis,redisson,spring-security,springboot,vue",public,mit
120395176,easyexcel,alibaba/easyexcel,False,alibaba,Organization,https://github.com/alibaba/easyexcel,快速、简洁、解决大文件内存溢出的java处理Excel工具,False,2018-02-06T03:14:08Z,2025-10-29T10:10:35Z,2024-10-29T06:07:07Z,https://easyexcel.opensource.alibaba.com,26334,33681,33681,Java,7645,570,master,"excel,java,jxl,oom,poi,xls,xlsx",public,apache-2.0
2562751,zxing,zxing/zxing,False,zxing,Organization,https://github.com/zxing/zxing,"ZXing (""Zebra Crossing"") barcode scanning library for Java, Android",False,2011-10-12T14:07:27Z,2025-10-29T09:18:24Z,2025-10-27T06:17:24Z,,242824,33662,33662,Java,9429,12,master,"android,barcode,barcode-scanner,datamatrix,java,qr-code,upc,zxing",public,apache-2.0
64558143,AndroidUtilCode,Blankj/AndroidUtilCode,False,Blankj,User,https://github.com/Blankj/AndroidUtilCode,:fire: Android developers should collect the following utils(updating).,False,2016-07-30T18:18:32Z,2025-10-29T09:24:20Z,2024-08-15T10:38:10Z,https://blankj.com/2016/07/31/android-utils-code/,47329,33658,33658,Java,10708,325,master,"android,androidx,app,bar,cache,encode,encrypt,eventbus,file,fragment,log,network,permission,reflect,regex,snackbar,spannable-string,thread-pool,toast,utils",public,apache-2.0
7613257,selenium,SeleniumHQ/selenium,False,SeleniumHQ,Organization,https://github.com/SeleniumHQ/selenium,A browser automation framework and ecosystem.,False,2013-01-14T21:40:56Z,2025-10-29T14:29:14Z,2025-10-29T14:29:05Z,https://selenium.dev,2310233,33542,33542,Java,8608,252,trunk,"dotnet,java,javascript,python,ruby,rust,selenium,webdriver",public,apache-2.0
137451403,nacos,alibaba/nacos,False,alibaba,Organization,https://github.com/alibaba/nacos,"an easy-to-use dynamic service discovery, configuration and service management platform for building AI cloud native applications.",False,2018-06-15T06:49:27Z,2025-10-29T14:18:44Z,2025-10-21T21:17:28Z,https://nacos.io,66683,32211,32211,Java,13163,277,develop,"a2a-registry,ai-registry,alibaba,config,configuration-management,distributed-configuration,dns,dubbo,istio,kubernetes,mcp,mcp-management,mcp-registry,microservices,nacos,service-discovery,service-mesh,spring-cloud",public,apache-2.0
49122742,WxJava,binarywang/WxJava,False,binarywang,User,https://github.com/binarywang/WxJava,微信开发 Java SDK ，支持包括微信支付，开放平台，小程序，企业微信，视频号，公众号等的后端开发,False,2016-01-06T08:24:05Z,2025-10-29T15:13:12Z,2025-10-28T03:59:56Z,,18970,32077,32077,Java,8992,94,develop,"cp,hacktoberfest,java,miniapp,miniprogram,mp,open,sdk,weapp,wechat,wechat-sdk,weixin,weixin-sdk,wxjava,wxpay",public,apache-2.0
2211243,kafka,apache/kafka,False,apache,Organization,https://github.com/apache/kafka,Mirror of Apache Kafka,False,2011-08-15T18:06:16Z,2025-10-29T15:04:21Z,2025-10-29T15:04:14Z,,262516,31182,31182,Java,14757,235,trunk,"kafka,scala",public,apache-2.0
11125589,keycloak,keycloak/keycloak,False,keycloak,Organization,https://github.com/keycloak/keycloak,Open Source Identity and Access Management For Modern Applications and Services,False,2013-07-02T13:38:51Z,2025-10-29T15:21:21Z,2025-10-29T15:01:53Z,https://www.keycloak.org,565756,30621,30621,Java,7747,2329,main,"keycloak,oidc,saml",public,apache-2.0
72907253,spring-boot-examples,ityouknow/spring-boot-examples,False,ityouknow,User,https://github.com/ityouknow/spring-boot-examples,about learning Spring Boot via examples. Spring Boot 教程、技术栈示例代码，快速简单上手教程。 ,False,2016-11-05T05:32:33Z,2025-10-29T09:27:20Z,2023-11-18T16:32:16Z,http://www.ityouknow.com/spring-boot.html,1074,30615,30615,Java,12335,17,master,"docker,docker-composer,fastdfs,java,mongodb,mybatis,rabbitmq,scheduler,spring,spring-boot,spring-boot-examples,spring-boot-mail,spring-boot-mongodb,spring-boot-upload-file,spring-cloud,spring-data-jpa,springboot,springboot-shiro,springcloud,thymeleaf",public,
18723836,hutool,chinabugotech/hutool,False,chinabugotech,User,https://github.com/chinabugotech/hutool,🍬A set of tools that keep Java sweet.,False,2014-04-13T07:23:51Z,2025-10-29T09:26:23Z,2025-10-29T15:12:17Z,https://hutool.cn,71298,30153,30153,Java,7668,3,v5-master,"http,hutool,java,json,orm,tool,util",public,other
728981719,conductor,conductor-oss/conductor,False,conductor-oss,Organization,https://github.com/conductor-oss/conductor,Conductor is an event driven orchestration platform providing durable and highly resilient execution engine for your applications,False,2023-12-08T06:06:09Z,2025-10-29T12:41:08Z,2025-10-27T20:53:49Z,https://conductor-oss.org,29797,30115,30115,Java,745,94,main,"distributed-systems,durable-execution,grpc,java,javascript,microservice-orchestration,orchestration-engine,orchestrator,reactjs,spring-boot,workflow-automation,workflow-engine,workflow-management,workflows",public,apache-2.0
53127403,apollo,apolloconfig/apollo,False,apolloconfig,Organization,https://github.com/apolloconfig/apollo,Apollo is a reliable configuration management system suitable for microservice configuration management scenarios.,False,2016-03-04T10:24:23Z,2025-10-29T14:29:34Z,2025-10-29T06:23:35Z,https://www.apolloconfig.com,56774,29688,29688,Java,10224,149,master,"config-management,configuration-management,distributed-configuration,microservices,spring-boot,spring-cloud",public,apache-2.0
47023603,xxl-job,xuxueli/xxl-job,False,xuxueli,User,https://github.com/xuxueli/xxl-job,A distributed task scheduling framework.（分布式任务调度平台XXL-JOB）,False,2015-11-28T12:59:34Z,2025-10-29T15:01:12Z,2025-10-26T15:33:44Z,http://www.xuxueli.com/xxl-job/,38236,29475,29475,Java,11346,315,master,"cron,distributed,glue,java,job,quartz,restful,schedule,scheduler,task,xxl-job",public,gpl-3.0
7587038,canal,alibaba/canal,False,alibaba,Organization,https://github.com/alibaba/canal,阿里巴巴 MySQL binlog 增量订阅&消费组件 ,False,2013-01-13T10:59:52Z,2025-10-29T08:07:03Z,2025-08-06T02:18:43Z,,24182,29437,29437,Java,7673,1248,master,,public,apache-2.0
131789494,SpringAll,wuyouzhuguli/SpringAll,False,wuyouzhuguli,User,https://github.com/wuyouzhuguli/SpringAll,循序渐进，学习Spring Boot、Spring Boot & Shiro、Spring Batch、Spring Cloud、Spring Cloud Alibaba、Spring Security & Spring Security OAuth2，博客Spring系列源码：https://mrbird.cc,False,2018-05-02T02:48:44Z,2025-10-29T13:17:33Z,2024-05-31T14:56:35Z,,1069,28972,28972,Java,8175,34,master,"learning,shiro,spring-boot,spring-boot-learning,spring-cloud,spring-security,springboot",public,mit
112785414,spring-cloud-alibaba,alibaba/spring-cloud-alibaba,False,alibaba,Organization,https://github.com/alibaba/spring-cloud-alibaba,Spring Cloud Alibaba provides a one-stop solution for application development for the distributed solutions of Alibaba middleware.,False,2017-12-01T20:49:15Z,2025-10-29T14:18:17Z,2025-10-29T05:45:28Z,https://sca.aliyun.com,55809,28825,28825,Java,8482,216,2025.0.x,"alibaba,alibaba-middleware,alibaba-oss,aliyun,circuit-breaker,cloud-native,distributed-configuration,distributed-messaging,distributed-transaction,dubbo,java,microservices,nacos,rocketmq,service-discovery,service-registry,spring,spring-cloud,spring-cloud-alibaba,spring-cloud-core",public,apache-2.0
2700159,druid,alibaba/druid,False,alibaba,Organization,https://github.com/alibaba/druid,阿里云计算平台DataWorks(https://help.aliyun.com/document_detail/137663.html) 团队出品，为监控而生的数据库连接池,False,2011-11-03T05:12:51Z,2025-10-29T14:05:24Z,2025-10-22T02:39:23Z,https://github.com/alibaba/druid/wiki,91790,28205,28205,Java,8608,2313,master,,public,apache-2.0
116237823,vhr,lenve/vhr,False,lenve,User,https://github.com/lenve/vhr,微人事是一个前后端分离的人力资源管理系统，项目采用SpringBoot+Vue开发。,False,2018-01-04T08:57:51Z,2025-10-29T13:31:27Z,2024-11-25T00:07:39Z,http://vhr.javaboy.org,8480,27995,27995,Java,10296,213,master,,public,
13862381,Telegram,DrKLO/Telegram,False,DrKLO,User,https://github.com/DrKLO/Telegram,Telegram for Android source,False,2013-10-25T14:08:10Z,2025-10-29T13:16:23Z,2025-10-15T16:04:57Z,,607336,27849,27849,Java,9040,421,master,telegram,public,gpl-2.0
709589487,awesome-system-design-resources,ashishps1/awesome-system-design-resources,False,ashishps1,User,https://github.com/ashishps1/awesome-system-design-resources,Learn System Design concepts and prepare for interviews using free resources.,False,2023-10-25T01:50:42Z,2025-10-29T15:17:53Z,2025-10-15T18:21:22Z,https://blog.algomaster.io,2257,27213,27213,Java,6349,6,main,"awesome,backend,computer-science,distributed-systems,high-level-design,hld,interview,interview-questions,scalability,system-design",public,gpl-3.0
114523184,JCSprout,crossoverJie/JCSprout,False,crossoverJie,User,https://github.com/crossoverJie/JCSprout,"👨‍🎓 Java Core Sprout : basic, concurrent, algorithm ",False,2017-12-17T09:06:50Z,2025-10-28T16:03:49Z,2024-05-21T02:46:20Z,https://crossoverjie.top/JCSprout,1191,27059,27059,Java,7036,45,master,"algorithm,basic-java,concurrent-programming,java,jvm,netty",public,mit
148736243,miaosha,qiurunze123/miaosha,False,qiurunze123,User,https://github.com/qiurunze123/miaosha,⭐⭐⭐⭐秒杀系统设计与实现.互联网工程师进阶与分析🙋🐓,False,2018-09-14T04:36:24Z,2025-10-29T02:40:59Z,2025-04-18T06:23:43Z,,65716,26545,26545,Java,6636,5,master,,public,
163387337,incubator-seata,apache/incubator-seata,False,apache,Organization,https://github.com/apache/incubator-seata,":fire: Seata is an easy-to-use, high-performance, open source distributed transaction solution.",False,2018-12-28T08:37:22Z,2025-10-29T10:13:18Z,2025-10-29T10:13:00Z,https://seata.apache.org/,29213,25865,25865,Java,8878,877,2.x,"at,consistency,distributed-transaction,microservice,saga,tcc,xa",public,apache-2.0
2700474,fastjson,alibaba/fastjson,False,alibaba,Organization,https://github.com/alibaba/fastjson,"FASTJSON 2.0.x has been released, faster and more secure, recommend you upgrade.",False,2011-11-03T06:58:52Z,2025-10-29T06:11:28Z,2024-07-16T07:35:37Z,https://github.com/alibaba/fastjson2/wiki/fastjson_1_upgrade_cn,15513,25746,25746,Java,6476,2112,master,"android,best-performance,deserialization,fastjson,java,json,json-parser,json-serialization,json-serializer,serialization",public,apache-2.0
89822531,Mindustry,Anuken/Mindustry,False,Anuken,User,https://github.com/Anuken/Mindustry,The automation tower defense RTS,False,2017-04-30T01:24:29Z,2025-10-29T14:34:01Z,2025-10-29T14:33:57Z,https://mindustrygame.github.io,1882144,25584,25584,Java,3257,64,master,"android,desktop,game,java,mindustry,mobile-game,multiplatform,rts,sandbox-game,tower-defense",public,gpl-3.0
154648112,toBeTopJavaer,hollischuang/toBeTopJavaer,False,hollischuang,User,https://github.com/hollischuang/toBeTopJavaer,To Be Top Javaer - Java工程师成神之路,False,2018-10-25T09:54:54Z,2025-10-29T06:48:17Z,2024-01-03T13:58:24Z,https://www.hollischuang.com,8004,25484,25484,Java,5434,61,master,"design-patterns,java,jvm,mysql,programmer,spring",public,
8575137,butterknife,JakeWharton/butterknife,False,JakeWharton,User,https://github.com/JakeWharton/butterknife,Bind Android views and callbacks to fields and methods.,False,2013-03-05T08:18:59Z,2025-10-29T10:57:54Z,2023-09-02T07:41:30Z,http://jakewharton.github.io/butterknife/,3909,25472,25472,Java,4579,119,master,,public,apache-2.0
20587599,flink,apache/flink,False,apache,Organization,https://github.com/apache/flink,Apache Flink,False,2014-06-07T07:00:10Z,2025-10-29T14:35:06Z,2025-10-29T14:34:59Z,https://flink.apache.org/,532669,25422,25422,Java,13750,209,master,"big-data,flink,java,python,scala,sql",public,apache-2.0
93152223,SmartRefreshLayout,scwang90/SmartRefreshLayout,False,scwang90,User,https://github.com/scwang90/SmartRefreshLayout,🔥下拉刷新、上拉加载、二级刷新、淘宝二楼、RefreshLayout、OverScroll，Android智能下拉刷新框架，支持越界回弹、越界拖动，具有极强的扩展性，集成了几十种炫酷的Header和 Footer。,False,2017-06-02T09:52:50Z,2025-10-27T03:14:46Z,2024-12-04T12:28:17Z,https://segmentfault.com/a/1190000010066071,274026,25164,25164,Java,4974,336,main,"android,android-ui,footer,header,overscroll,pull-to-refresh,pulltorefresh,refreshlayout",public,apache-2.0
133134007,openapi-generator,OpenAPITools/openapi-generator,False,OpenAPITools,Organization,https://github.com/OpenAPITools/openapi-generator,"OpenAPI Generator allows generation of API client libraries (SDK generation), server stubs, documentation and configuration automatically given an OpenAPI Spec (v2, v3)",False,2018-05-12T09:57:56Z,2025-10-29T14:16:39Z,2025-10-29T10:22:36Z,https://openapi-generator.tech,935598,25124,25124,Java,7256,5445,master,"api,api-client,api-server,generator,hacktoberfest,openapi,openapi-generator,openapi3,rest,rest-api,rest-client,restful-api,sdk",public,apache-2.0
283211901,SmartTube,yuliskov/SmartTube,False,yuliskov,User,https://github.com/yuliskov/SmartTube,Browse media content with your own rules on Android TV,False,2020-07-28T12:53:52Z,2025-10-29T15:20:58Z,2025-10-28T17:38:50Z,https://www.patreon.com/smarttube,100648,25088,25088,Java,1349,2811,master,"android,android-tv,android-tv-box,java,kotlin,retrofit2,rxjava-android",public,other
