repo_full_name,id,number,state,title,user_login,created_at,updated_at,closed_at,merged_at,additions,deletions,changed_files
eugenp/tutorials,2846469104,18823,closed,"Bael-9371, Intro to Repository Vector Search Methods",parthiv39731,2025-09-20T18:35:58Z,2025-09-28T20:32:27Z,2025-09-28T20:32:27Z,2025-09-28T20:32:27Z,,,
eugenp/tutorials,2815318699,18799,closed,BAEL-7804,jsfan3,2025-09-10T12:22:01Z,2025-09-28T06:51:52Z,2025-09-28T06:51:52Z,2025-09-28T06:51:52Z,,,
eugenp/tutorials,2864779266,18831,closed,JAVA-48865: Updated the logs to DEBUG which are not used in the articles,Bipinkumar27,2025-09-26T16:28:13Z,2025-09-26T20:08:27Z,2025-09-26T20:08:27Z,2025-09-26T20:08:27Z,,,
eugenp/tutorials,2852149530,18825,closed,BAEL-9183: Configuration Management using Apollo,sazzer,2025-09-23T06:45:34Z,2025-09-26T12:14:29Z,2025-09-26T12:14:29Z,2025-09-26T12:14:29Z,,,
eugenp/tutorials,2840274171,18816,closed,"BAEL-9122 - Elastic Search Query with ""not contains""",sIvanovKonstantyn,2025-09-18T13:26:00Z,2025-09-25T15:15:45Z,2025-09-25T15:15:45Z,2025-09-25T15:15:45Z,,,
eugenp/tutorials,2855705093,18827,closed,BAEL-9258: Concatenate Two Data Frames With the Same Column Name,francis-n440,2025-09-24T07:02:41Z,2025-09-25T12:04:33Z,2025-09-25T12:04:33Z,,,,
eugenp/tutorials,2837525401,18813,closed,BAEL-9434: Streaming Response in Spring AI ChatClient,manfred106,2025-09-17T18:13:34Z,2025-09-25T02:19:09Z,2025-09-25T02:19:08Z,2025-09-25T02:19:08Z,,,
eugenp/tutorials,2845800792,18821,closed,BAEL-9258: Concatenate Two DataFrames With the Same Column Name,francis-n440,2025-09-20T04:18:24Z,2025-09-24T06:08:48Z,2025-09-24T06:08:48Z,,,,
eugenp/tutorials,2834869634,18811,closed,https://jira.baeldung.com/browse/BAEL-8101,Michaelin007,2025-09-17T02:17:26Z,2025-09-23T14:43:16Z,2025-09-23T14:43:16Z,2025-09-23T14:43:16Z,,,
eugenp/tutorials,2838077038,18814,closed,[count-substr] count seq in a string,sk1418,2025-09-17T22:06:17Z,2025-09-22T23:31:13Z,2025-09-22T23:31:12Z,2025-09-22T23:31:12Z,,,
eugenp/tutorials,2827345777,18807,closed,[BAEL-9430] Getting Started with the Temporal Workflow Engine in Java,psevestre,2025-09-15T00:14:28Z,2025-09-22T14:58:27Z,2025-09-22T14:58:27Z,2025-09-22T14:58:27Z,,,
eugenp/tutorials,2804683503,18796,closed,BAEL-9382: Stable Values in Java 25,danielmcnally285,2025-09-06T11:04:07Z,2025-09-21T22:23:58Z,2025-09-21T22:23:57Z,2025-09-21T22:23:57Z,,,
eugenp/tutorials,2743147016,18746,closed,[JAVA-48410],panos-kakos,2025-08-13T14:52:09Z,2025-09-20T15:06:35Z,2025-09-19T14:21:32Z,,,,
eugenp/tutorials,2774646654,18775,closed,[JAVA-48016],panos-kakos,2025-08-26T10:30:06Z,2025-09-20T15:06:19Z,2025-09-04T13:49:07Z,2025-09-04T13:49:07Z,,,
eugenp/tutorials,2802511710,18794,closed,[JAVA-48023],panos-kakos,2025-09-05T12:54:24Z,2025-09-20T15:06:05Z,2025-09-20T15:05:12Z,,,,
eugenp/tutorials,2837161171,18812,closed,[JAVA-48023],panos-kakos,2025-09-17T15:57:10Z,2025-09-20T15:06:03Z,2025-09-18T18:52:49Z,2025-09-18T18:52:49Z,,,
eugenp/tutorials,2845754925,18820,closed,BAEL-9258: Combine (Concatenate) Two Data Frames with the Same Column…,francis-n440,2025-09-20T03:40:01Z,2025-09-20T04:01:35Z,2025-09-20T04:01:35Z,,,,
eugenp/tutorials,2830319402,18809,closed,[BAEL-9099] Different Ways to Get Servlet Context,martin-blazevic,2025-09-15T19:00:57Z,2025-09-19T17:09:31Z,2025-09-19T17:09:21Z,,,,
eugenp/tutorials,2842812539,18817,closed,fix/IT-failure [BAEL-8322],hardikSinghBehl,2025-09-19T07:23:38Z,2025-09-19T16:53:20Z,2025-09-19T16:52:34Z,2025-09-19T16:52:33Z,,,
eugenp/tutorials,2793123759,18783,closed,Java 48587,Bipinkumar27,2025-09-02T15:35:32Z,2025-09-19T13:50:25Z,2025-09-19T13:50:25Z,2025-09-19T13:50:24Z,,,
eugenp/tutorials,2839428319,18815,closed,move missed files for the chatclient article,lor6,2025-09-18T09:14:56Z,2025-09-18T09:34:37Z,2025-09-18T09:34:34Z,2025-09-18T09:34:34Z,,,
eugenp/tutorials,2818206107,18801,closed,BAEL:7966 sgrverma23 - changes for Gradle JUnit Generate HTML Report,sgrverma23,2025-09-11T08:40:20Z,2025-09-17T17:54:31Z,2025-09-17T17:54:30Z,2025-09-17T17:54:30Z,,,
eugenp/tutorials,2832654207,18810,closed,BAEL-9449 CollectionUtils.exists,Deepak-Vohra,2025-09-16T11:19:08Z,2025-09-17T15:26:30Z,2025-09-17T15:26:30Z,2025-09-17T15:26:30Z,,,
eugenp/tutorials,2826105648,18805,closed,BAEL-9391: Abstract Method With Variable List of Arguments,samuelnjoki29,2025-09-14T00:19:05Z,2025-09-16T21:10:49Z,2025-09-16T21:10:49Z,2025-09-16T21:10:49Z,,,
eugenp/tutorials,2824886229,18803,closed,JAVA-47897 Moved code of article from spring-testing-2 to spring-test-3,Bipinkumar27,2025-09-13T08:37:28Z,2025-09-16T00:19:37Z,2025-09-16T00:19:37Z,2025-09-16T00:19:37Z,,,
eugenp/tutorials,2822443691,18802,closed,BAEL-9169: Making HTTPS GET Call with Certificate in Rest-Assured Java,sazzer,2025-09-12T11:57:21Z,2025-09-15T12:42:57Z,2025-09-15T12:42:56Z,2025-09-15T12:42:56Z,,,
eugenp/tutorials,2817304238,18800,closed,BAEL-9391: Implement abstract method with variable list of arguments,samuelnjoki29,2025-09-11T02:02:07Z,2025-09-13T23:42:16Z,2025-09-13T23:42:16Z,,,,
eugenp/tutorials,2801121863,18791,closed,BAEL-6556 - TupleTransformer and ResultListTransformer in Hibernate,ulisseslima,2025-09-04T23:51:42Z,2025-09-11T14:23:31Z,2025-09-11T14:23:30Z,2025-09-11T14:23:30Z,,,
eugenp/tutorials,2772406085,18774,closed,Bael 9404,LeoHelfferich,2025-08-25T16:37:08Z,2025-09-11T10:08:06Z,2025-09-11T10:08:06Z,2025-09-11T10:08:06Z,,,
eugenp/tutorials,2797449000,18790,closed,BAEL-9433 Example code for constraint validation,ashleyfrieze,2025-09-03T22:43:18Z,2025-09-11T02:29:21Z,2025-09-11T02:29:21Z,2025-09-11T02:29:21Z,,,
eugenp/tutorials,2792617862,18782,closed,BAEL-9364: Add samples for new features in Spring Boot 4 and Spring Framework 7,ueberfuhr,2025-09-02T13:06:36Z,2025-09-10T15:50:15Z,2025-09-10T15:50:15Z,2025-09-10T15:50:15Z,,,
eugenp/tutorials,2750499537,18755,closed,BAEL-6376 | Adding code for partitionKey in Hibernate,programenth,2025-08-16T14:06:43Z,2025-09-09T15:21:52Z,2025-09-09T15:21:51Z,2025-09-09T15:21:51Z,,,
eugenp/tutorials,2802645062,18795,closed,BAEL-8774: Simple tests and examples,eukovko,2025-09-05T13:42:52Z,2025-09-08T20:52:00Z,2025-09-08T20:52:00Z,2025-09-08T20:52:00Z,,,
eugenp/tutorials,2804891183,18797,closed,BAEL-6369: Consume Emitted CircuitBreakerEvents in Resilience4j,achraftt,2025-09-06T13:30:40Z,2025-09-08T01:52:43Z,2025-09-08T01:52:43Z,2025-09-08T01:52:43Z,,,
eugenp/tutorials,2801544923,18793,closed,BAEL-9413 Read String Builder Line by Line in Java,umara-123,2025-09-05T05:41:59Z,2025-09-06T04:17:31Z,2025-09-06T04:17:31Z,2025-09-06T04:17:31Z,,,
eugenp/tutorials,2788733596,18778,closed,codebase/hibernate-stateless-session [BAEL-8322],hardikSinghBehl,2025-09-01T06:58:26Z,2025-09-05T19:29:38Z,2025-09-05T18:25:48Z,2025-09-05T18:25:48Z,,,
