repo_full_name,id,number,state,title,user_login,created_at,updated_at,closed_at,merged_at,additions,deletions,changed_files
kdn251/interviews,156093990,57,closed,Fixed some typo about bitmasks in Chinese version,lihhit,2017-12-04T01:27:08Z,2018-03-29T15:31:36Z,2018-03-29T15:31:36Z,,,,
kdn251/interviews,135938974,42,closed,(refactor) some opportunities to use lambda functions,desmorto,2017-08-16T04:30:18Z,2018-03-29T15:31:15Z,2018-03-29T15:31:15Z,,,,
kdn251/interviews,145055932,53,closed,Update README-zh-cn.md,xdream86,2017-10-06T01:29:19Z,2018-03-29T15:30:52Z,2018-03-29T15:30:52Z,2018-03-29T15:30:52Z,,,
kdn251/interviews,178238275,72,closed,Update README-zh-cn.md,liuhedev,2018-03-29T06:34:08Z,2018-03-29T15:29:27Z,2018-03-29T15:29:27Z,2018-03-29T15:29:27Z,,,
kdn251/interviews,178238705,73,closed,Update README.md,liuhedev,2018-03-29T06:36:53Z,2018-03-29T15:28:58Z,2018-03-29T15:28:58Z,,,,
kdn251/interviews,178009537,71,closed,Fix README.md images,pedroAlba,2018-03-28T11:33:57Z,2018-03-29T15:28:08Z,2018-03-29T15:28:08Z,2018-03-29T15:28:08Z,,,
kdn251/interviews,177802495,70,closed,finish renaming files and directories,kdn251,2018-03-27T16:52:44Z,2018-03-27T16:52:57Z,2018-03-27T16:52:57Z,2018-03-27T16:52:57Z,,,
kdn251/interviews,177776220,69,closed,test,kdn251,2018-03-27T15:20:56Z,2018-03-27T15:21:14Z,2018-03-27T15:21:13Z,2018-03-27T15:21:13Z,,,
kdn251/interviews,176385333,67,closed,Reformat files,kdn251,2018-03-21T05:27:16Z,2018-03-21T05:27:46Z,2018-03-21T05:27:46Z,2018-03-21T05:27:46Z,,,
kdn251/interviews,148816617,55,closed,Fix small typo in README.md,abagasra98,2017-10-26T01:11:59Z,2018-02-02T18:43:53Z,2018-02-02T18:43:53Z,2018-02-02T18:43:53Z,,,
kdn251/interviews,156311550,58,closed,Fixed compile error and some typo,emrecosar,2017-12-04T21:31:42Z,2018-02-02T18:42:57Z,2018-02-02T18:42:57Z,2018-02-02T18:42:57Z,,,
kdn251/interviews,165681515,62,closed,Fix syntax errors,doompadee,2018-01-29T11:39:36Z,2018-02-02T18:42:07Z,2018-02-02T18:42:07Z,2018-02-02T18:42:07Z,,,
kdn251/interviews,140089337,47,closed,fix typo,Nikaple,2017-09-08T17:37:44Z,2017-10-25T21:42:28Z,2017-10-25T21:42:28Z,2017-10-25T21:42:28Z,,,
kdn251/interviews,141494002,51,closed,Fix Heap time complexities,yangshun,2017-09-17T17:07:21Z,2017-09-17T17:24:33Z,2017-09-17T17:24:33Z,2017-09-17T17:24:33Z,,,
kdn251/interviews,140158973,48,closed,Update README.md,kev5,2017-09-09T06:44:44Z,2017-09-17T15:42:35Z,2017-09-17T15:42:35Z,,,,
kdn251/interviews,138649279,43,closed,Added Pramp to Live Coding Practice,meshuamam,2017-08-31T12:02:48Z,2017-09-04T03:54:15Z,2017-09-04T03:54:15Z,2017-09-04T03:54:15Z,,,
kdn251/interviews,131532971,41,closed,Update Permutation.java,jiangying000,2017-07-20T11:39:19Z,2017-07-21T13:52:42Z,2017-07-21T13:52:42Z,2017-07-21T13:52:41Z,,,
kdn251/interviews,118306498,39,closed,added interviewbit & updated online judges in chinese,alexeyts,2017-04-30T09:34:46Z,2017-07-21T13:52:09Z,2017-07-21T13:52:09Z,2017-07-21T13:52:09Z,,,
kdn251/interviews,120030386,40,closed,Solve many UVA problems,fatosmorina,2017-05-11T05:47:14Z,2017-06-01T07:09:08Z,2017-05-31T21:01:03Z,2017-05-31T21:01:03Z,,,
kdn251/interviews,117551785,38,closed,added link complete in readme.md,jitendra3109,2017-04-25T18:33:25Z,2017-05-27T06:47:44Z,2017-05-27T06:47:44Z,,,,
kdn251/interviews,116687341,37,closed,Adding link in readme.md,jitendra3109,2017-04-20T04:11:02Z,2017-04-20T12:29:30Z,2017-04-20T12:29:30Z,,,,
kdn251/interviews,116387063,36,closed,Adding links in readme file ,jitendra3109,2017-04-18T18:07:37Z,2017-04-20T03:58:25Z,2017-04-20T03:58:25Z,,,,
kdn251/interviews,115519013,34,closed,return absolute value - change,JakubKorczak,2017-04-12T11:19:00Z,2017-04-18T21:02:07Z,2017-04-17T20:35:34Z,,,,
kdn251/interviews,115283238,33,closed,added Microsoft Interviews,hm-arora,2017-04-11T10:00:05Z,2017-04-15T04:46:33Z,2017-04-15T04:46:33Z,,,,
kdn251/interviews,115183527,31,closed,Update validParentheses.java,doshprompt,2017-04-10T20:19:38Z,2017-04-15T01:17:54Z,2017-04-11T16:28:10Z,2017-04-11T16:28:10Z,,,
kdn251/interviews,114889497,29,closed,Solve UVa problems,fatosmorina,2017-04-07T19:59:33Z,2017-04-13T04:36:01Z,2017-04-13T02:48:20Z,2017-04-13T02:48:20Z,,,
kdn251/interviews,115282439,32,closed,added company,hm-arora,2017-04-11T09:56:13Z,2017-04-11T09:58:23Z,2017-04-11T09:58:23Z,,,,
kdn251/interviews,110676902,17,closed,Added image binary tree type,jitendra3109,2017-03-14T17:33:23Z,2017-04-11T04:19:06Z,2017-04-07T20:28:28Z,,,,
kdn251/interviews,114988917,30,closed,Create myfile,ghost,2017-04-09T14:52:59Z,2017-04-10T02:36:03Z,2017-04-10T02:36:03Z,,,,
