repo_full_name,id,tag_name,name,draft,prerelease,created_at,published_at
ReactiveX/RxJava,6146456,v2.0.9,2.0.9,False,False,2017-04-21T09:42:32Z,2017-04-21T09:44:06Z
ReactiveX/RxJava,5905166,v2.0.8,2.0.8,False,False,2017-03-29T08:00:14Z,2017-03-29T08:14:15Z
ReactiveX/RxJava,5856075,v1.2.9,1.2.9,False,False,2017-03-24T08:31:33Z,2017-03-24T09:12:51Z
ReactiveX/RxJava,5855945,v1.2.8,1.2.8,False,True,2017-03-23T17:27:58Z,2017-03-24T08:59:46Z
ReactiveX/RxJava,5661201,v2.0.7,2.0.7,False,False,2017-03-07T08:59:07Z,2017-03-07T09:13:55Z
ReactiveX/RxJava,5559876,v1.2.7,1.2.7,False,False,2017-02-24T08:31:17Z,2017-02-24T08:41:13Z
ReactiveX/RxJava,5461945,v2.0.6,2.0.6,False,False,2017-02-15T08:50:26Z,2017-02-15T09:04:26Z
ReactiveX/RxJava,5349237,v1.2.6,1.2.6,False,False,2017-02-03T08:18:13Z,2017-02-03T08:28:00Z
ReactiveX/RxJava,5282867,v2.0.5,2.0.5,False,False,2017-01-27T08:10:56Z,2017-01-27T08:13:56Z
ReactiveX/RxJava,5086899,v1.2.5,1.2.5,False,False,2017-01-06T11:52:56Z,2017-01-06T12:00:33Z
ReactiveX/RxJava,5064301,v2.0.4,2.0.4,False,False,2017-01-04T08:52:06Z,2017-01-04T09:08:55Z
ReactiveX/RxJava,4950386,v2.0.3,2.0.3,False,False,2016-12-18T09:26:03Z,2016-12-18T09:26:48Z
ReactiveX/RxJava,4928857,v1.2.4,1.2.4,False,False,2016-12-15T11:47:31Z,2016-12-15T11:56:22Z
ReactiveX/RxJava,4815347,v2.0.2,2.0.2,False,False,2016-12-02T10:32:57Z,2016-12-02T10:47:33Z
ReactiveX/RxJava,4738604,v1.2.3,1.2.3,False,False,2016-11-23T08:42:10Z,2016-11-23T08:49:20Z
ReactiveX/RxJava,4642350,v2.0.1,2.0.1,False,False,2016-11-12T08:47:38Z,2016-11-12T09:00:32Z
ReactiveX/RxJava,4556652,v1.2.2,1.2.2,False,False,2016-11-03T09:04:55Z,2016-11-03T09:14:36Z
